author_type,floor,floors_count,rooms_count,total_meters,underground,availability_underground,price_per_meter
developer,8,9,1,35.84,Балтийская,True,412388
real_estate_agent,18,41,1,30.2,Шелепиха,True,516556
real_estate_agent,3,5,1,20.0,not available,False,787500
unknown,16,18,2,48.97,Приморская,True,351235
real_estate_agent,9,23,1,31.9,Народное Ополчение,True,561129
real_estate_agent,8,23,2,31.9,Народное Ополчение,True,561129
real_estate_agent,10,13,2,42.4,ЗИЛ,True,436321
real_estate_agent,30,30,2,49.0,Давыдково,True,397959
developer,17,35,1,37.9,Речной вокзал,True,523790
developer,2,9,1,67.3,Суконная слобода,True,330200
real_estate_agent,14,18,2,40.0,Павелецкая,True,587500
real_estate_agent,21,37,2,60.1,Аминьевская,True,397671
real_estate_agent,7,10,2,43.3,Аминьевская,True,551963
homeowner,13,19,1,50.2,Белокаменная,True,475100
real_estate_agent,9,19,2,71.2,ЗИЛ,True,379213
real_estate_agent,8,17,1,36.2,Маяковская,True,745856
real_estate_agent,3,21,2,70.0,Технопарк,True,414143
real_estate_agent,7,13,1,50.8,Терехово ,True,590551
developer,2,9,2,78.65,Балтийская,True,379911
real_estate_agent,22,26,2,67.0,Спартак,True,455075
real_estate_agent,14,25,2,47.0,Матвеевская,True,648936
developer,5,46,1,44.8,Фили,True,714051
developer,8,22,2,67.1,Фили,True,476707
real_estate_agent,4,29,1,57.9,Фили,True,585492
real_estate_agent,4,4,1,37.0,Кузнецкий мост,True,1010811
real_estate_agent,10,11,2,68.0,Курская,True,597059
real_estate_agent,6,28,2,85.0,Парк Победы,True,664706
real_estate_agent,4,8,2,69.8,Смоленская,True,948381
real_estate_agent,3,3,2,107.8,Балтийская,True,649351
realtor,3,3,1,56.6,not available,False,108887
developer,10,20,2,51.96,not available,False,125970
developer,25,25,2,44.0,Площадь Маркса,True,188636
unknown,3,10,1,38.3,not available,False,221932
unknown,7,16,1,31.0,not available,False,109677
homeowner,6,25,1,36.5,not available,False,101370
realtor,9,17,1,38.0,not available,False,118421
real_estate_agent,9,18,2,64.0,not available,False,73906
real_estate_agent,10,16,1,32.6,not available,False,147239
real_estate_agent,1,5,1,32.0,not available,False,187188
representative_developer,8,20,2,58.1,not available,False,105000
representative_developer,2,21,2,49.01,not available,False,130000
representative_developer,8,24,2,43.4,not available,False,156600
real_estate_agent,6,11,1,35.0,Приморская,True,199714
real_estate_agent,2,7,1,33.8,Стрелка,True,221598
representative_developer,8,9,2,54.9,not available,False,159500
representative_developer,1,21,2,57.9,not available,False,152144
homeowner,5,9,2,50.0,Яшьлек,True,206000
homeowner,4,5,2,60.0,Московские ворота,True,206667
developer,16,25,1,63.68,Горьковская,True,240000
realtor,2,5,2,47.7,Парк Победы,True,334382
representative_developer,4,15,2,64.9,not available,False,287458
real_estate_agent,5,6,2,42.0,not available,False,500000
real_estate_agent,5,9,2,53.0,Чкаловская,True,462075
realtor,2,3,2,88.0,not available,False,795455
real_estate_agent,3,9,1,36.3,not available,False,103306
real_estate_agent,1,5,1,30.9,not available,False,124595
homeowner,6,9,1,33.3,not available,False,148649
real_estate_agent,1,4,1,36.3,not available,False,150138
real_estate_agent,10,10,1,40.7,not available,False,135135
real_estate_agent,1,4,2,55.2,not available,False,117572
real_estate_agent,1,1,2,60.0,not available,False,108333
homeowner,14,17,1,42.0,not available,False,166429
realtor,4,9,2,64.3,not available,False,119751
homeowner,14,14,1,61.6,not available,False,134740
real_estate_agent,1,3,2,60.0,not available,False,141667
real_estate_agent,5,30,1,28.4,Бунинская аллея,True,302817
real_estate_agent,14,17,2,49.0,not available,False,182653
real_estate_agent,5,7,1,34.6,Щёлковская,True,260116
real_estate_agent,1,6,2,40.0,Перово,True,250000
real_estate_agent,11,12,1,35.0,Рязанский проспект,True,291429
real_estate_agent,11,17,2,51.0,not available,False,203922
real_estate_agent,9,29,1,30.1,Новые Черёмушки,True,390365
realtor,2,12,1,41.0,Семёновская,True,285366
real_estate_agent,13,25,2,45.6,Трикотажная,True,282675
real_estate_agent,8,9,1,32.3,Севастопольская,True,398142
real_estate_agent,16,17,1,27.0,Беломорская,True,481481
real_estate_agent,4,15,1,32.4,ЦСКА,True,432099
realtor,8,9,2,40.0,Беломорская,True,355000
real_estate_agent,17,17,2,52.9,Новогиреево,True,283554
real_estate_agent,15,21,2,37.26,Зорге,True,424047
homeowner,19,45,2,66.0,Селигерская,True,246212
real_estate_agent,5,9,1,36.8,Полежаевская,True,483967
real_estate_agent,8,17,2,54.1,Тульская,True,345656
real_estate_agent,4,4,1,42.1,Курская,True,451306
real_estate_agent,11,16,2,68.0,Матвеевская,True,291176
real_estate_agent,10,33,2,53.0,Кленовый бульвар,True,386774
real_estate_agent,7,8,2,60.0,Проспект Вернадского,True,355000
developer,2,16,1,45.56,Тульская,True,467400
real_estate_agent,8,21,1,44.5,Мнёвники,True,496629
representative_developer,10,21,2,49.8,Давыдково,True,444700
real_estate_agent,4,5,2,57.5,Полежаевская,True,408696
real_estate_agent,4,33,1,42.9,Алексеевская,True,550117
real_estate_agent,1,6,2,76.4,Заельцовская,True,310209
homeowner,3,5,1,32.7,Павелецкая,True,732722
real_estate_agent,10,46,2,46.0,Шелепиха,True,528261
real_estate_agent,4,4,2,36.7,Китай-город,True,681199
real_estate_agent,4,9,2,47.0,Технопарк,True,529787
real_estate_agent,6,22,1,41.5,Спартак,True,619277
real_estate_agent,3,42,2,44.4,Фили,True,585586
real_estate_agent,9,37,2,45.0,Алексеевская,True,577778
real_estate_agent,6,8,2,53.5,Шаболовская,True,504673
real_estate_agent,15,34,2,45.0,Воронцовская,True,611111
real_estate_agent,7,20,2,74.32,Тульская,True,385578
real_estate_agent,3,41,2,66.0,Шелепиха,True,443939
real_estate_agent,15,20,2,64.4,Звенигородская,True,458075
real_estate_agent,10,21,2,76.3,Народное Ополчение,True,386632
real_estate_agent,9,55,2,66.0,Рижская,True,450000
real_estate_agent,24,33,2,44.5,Шелепиха,True,674157
real_estate_agent,8,19,2,64.0,Белокаменная,True,465625
real_estate_agent,2,7,2,45.5,Павелецкая,True,692308
developer,4,25,2,63.8,Воронцовская,True,494334
developer,21,21,1,31.7,Чкаловская,True,1000000
real_estate_agent,8,9,2,69.1,ЗИЛ,True,470333
real_estate_agent,6,9,2,54.0,Киевская,True,611111
real_estate_agent,33,41,2,67.0,Аминьевская,True,507463
real_estate_agent,6,8,2,57.0,Рабочий посёлок,True,605263
real_estate_agent,12,41,2,54.0,Кутузовская,True,648148
real_estate_agent,6,9,2,52.3,Киевская,True,669216
real_estate_agent,4,4,1,40.0,Кузнецкий мост,True,962500
real_estate_agent,2,4,2,65.8,Новокузнецкая,True,607903
developer,4,15,1,48.2,Тульская,True,860400
real_estate_agent,19,41,2,75.0,Аминьевская,True,553333
real_estate_agent,9,13,2,46.4,Поклонная,True,905172
real_estate_agent,6,33,2,65.2,Шелепиха,True,673313
real_estate_agent,16,41,2,56.0,Кутузовская,True,791071
real_estate_agent,15,46,2,66.1,Павелецкая,True,688351
real_estate_agent,19,24,2,55.3,Белорусская,True,904159
real_estate_agent,8,9,2,102.0,Павелецкая,True,549020
real_estate_agent,9,34,2,62.9,Поклонная,True,922099
real_estate_agent,51,75,1,123.0,Деловой центр,True,691057
real_estate_agent,8,10,1,38.0,not available,False,98684
real_estate_agent,12,16,1,39.0,not available,False,108974
real_estate_agent,8,17,1,38.0,not available,False,117895
representative_developer,2,10,2,59.0,not available,False,78106
real_estate_agent,3,8,1,49.5,not available,False,96970
developer,1,10,2,43.2,not available,False,115231
developer,14,18,1,40.95,not available,False,120970
representative_developer,7,19,1,43.2,not available,False,131500
real_estate_agent,4,5,1,48.1,not available,False,119498
developer,3,3,2,56.2,not available,False,128000
representative_developer,2,9,2,48.2,not available,False,152015
developer,2,3,2,57.44,not available,False,128000
real_estate_agent,7,9,2,54.0,Горки,True,139815
real_estate_agent,5,8,1,30.0,not available,False,256667
developer,5,17,2,50.8,not available,False,156000
developer,7,13,1,49.83,not available,False,166000
real_estate_agent,6,6,1,29.0,not available,False,293103
developer,12,17,2,52.27,not available,False,166400
developer,2,25,1,35.85,Горки,True,257000
developer,2,14,2,48.6,Проспект Победы,True,190370
real_estate_agent,1,8,1,35.0,not available,False,271429
homeowner,22,26,2,75.0,not available,False,129333
developer,15,17,2,61.49,not available,False,160160
real_estate_agent,16,22,1,35.4,Ладожская,True,281073
real_estate_agent,17,24,1,58.0,not available,False,172414
representative_developer,5,16,2,71.22,not available,False,139989
representative_developer,2,10,1,35.79,not available,False,315000
real_estate_agent,8,19,2,48.75,not available,False,235692
representative_developer,5,16,2,65.3,not available,False,175957
representative_developer,2,20,1,36.05,not available,False,360000
developer,4,7,1,48.8,Кремлёвская,True,315988
developer,3,5,1,42.97,Кремлёвская,True,355000
developer,18,25,2,89.1,Заельцовская,True,174923
developer,2,8,2,61.61,Козья слобода,True,266661
real_estate_agent,1,5,2,99.1,Суконная слобода,True,173058
representative_developer,4,25,2,62.03,not available,False,300000
real_estate_agent,17,26,1,50.0,not available,False,380000
representative_developer,2,20,2,53.92,not available,False,360000
representative_developer,2,10,2,69.56,not available,False,315000
real_estate_agent,12,24,2,66.7,Козья слобода,True,359670
realtor,6,7,1,55.7,Площадь Тукая,True,430000
developer,5,7,1,51.71,not available,False,500000
real_estate_agent,5,9,2,111.9,not available,False,250067
real_estate_agent,15,26,2,110.0,not available,False,286364
real_estate_agent,1,5,1,29.4,not available,False,57823
real_estate_agent,5,5,2,44.0,not available,False,64773
real_estate_agent,9,19,1,39.6,not available,False,84596
real_estate_agent,6,18,1,37.0,Площадь Маркса,True,98919
real_estate_agent,10,21,1,37.4,not available,False,97594
real_estate_agent,10,19,1,37.4,not available,False,97594
real_estate_agent,4,9,2,48.0,not available,False,78125
real_estate_agent,2,5,1,31.0,not available,False,170935
real_estate_agent,18,18,2,61.1,not available,False,88380
real_estate_agent,7,12,2,51.0,not available,False,127431
real_estate_agent,8,10,2,56.0,not available,False,117857
real_estate_agent,3,16,2,68.8,not available,False,98837
real_estate_agent,5,19,2,60.9,not available,False,114778
developer,3,3,2,56.31,not available,False,128000
real_estate_agent,1,6,2,58.8,not available,False,132653
real_estate_agent,15,27,2,41.4,Гагаринская,True,207971
real_estate_agent,19,28,2,64.0,Октябрьская,True,210938
realtor,8,9,2,44.0,Савёловская,True,352273
real_estate_agent,25,38,1,34.7,Селигерская,True,504323
real_estate_agent,11,14,2,56.0,Семёновская,True,348214
real_estate_agent,22,29,2,60.6,Кунцевская,True,328383
real_estate_agent,5,9,2,88.67,not available,False,250000
real_estate_agent,15,24,2,38.1,Шелепиха,True,620735
real_estate_agent,4,17,1,34.0,Ленинский проспект,True,705882
real_estate_agent,8,11,2,41.0,Курская,True,621951
real_estate_agent,27,33,2,47.4,Павелецкая,True,601266
real_estate_agent,4,13,2,52.0,Спартак,True,573077
real_estate_agent,6,10,1,45.7,Белорусская,True,864114
developer,12,13,1,72.7,Тульская,True,672247
real_estate_agent,9,9,1,24.0,not available,False,129167
real_estate_agent,1,2,2,41.6,Авиастроительная,True,81202
real_estate_agent,4,5,1,32.7,Козья слобода,True,107034
real_estate_agent,5,5,1,32.4,not available,False,114198
homeowner,3,4,1,28.1,not available,False,135231
real_estate_agent,3,9,1,29.5,Кремлёвская,True,132169
real_estate_agent,12,25,1,38.0,not available,False,107895
real_estate_agent,4,10,1,37.2,Авиастроительная,True,120968
real_estate_agent,4,5,1,31.6,Северный Вокзал,True,148418
real_estate_agent,9,9,1,34.4,Дубравная,True,136628
real_estate_agent,10,24,1,42.0,not available,False,117857
real_estate_agent,2,5,2,48.0,Авиастроительная,True,104146
real_estate_agent,1,5,1,30.5,Яшьлек,True,163934
real_estate_agent,8,9,1,29.5,not available,False,172881
real_estate_agent,5,5,2,44.2,Яшьлек,True,117421
real_estate_agent,6,18,1,41.0,not available,False,126829
real_estate_agent,3,5,2,43.5,Северный Вокзал,True,119540
representative_developer,2,24,1,36.96,not available,False,151417
real_estate_agent,4,5,2,42.9,Яшьлек,True,132844
developer,5,25,1,33.4,not available,False,169900
representative_developer,4,16,2,36.0,not available,False,158333
developer,10,25,1,37.54,not available,False,152904
developer,15,21,1,35.8,not available,False,161000
real_estate_agent,2,5,2,47.8,Яшьлек,True,125523
unknown,5,13,1,34.1,Проспект Ветеранов,True,175953
real_estate_agent,5,5,1,32.1,Суконная слобода,True,196231
real_estate_agent,1,10,1,36.1,Дубравная,True,177008
real_estate_agent,9,10,1,42.0,Авиастроительная,True,157143
real_estate_agent,7,19,1,32.0,Дубравная,True,207812
real_estate_agent,4,5,2,43.2,Суконная слобода,True,157176
real_estate_agent,10,10,1,36.5,Горки,True,189041
real_estate_agent,6,18,1,38.7,Авиастроительная,True,180620
developer,23,26,2,56.9,not available,False,124000
real_estate_agent,6,8,2,38.0,Авиастроительная,True,188132
real_estate_agent,5,16,1,47.5,Горки,True,150316
realtor,16,28,1,33.0,Парнас,True,218152
real_estate_agent,6,9,2,51.8,Горки,True,142664
real_estate_agent,5,9,2,53.8,Проспект Победы,True,137361
real_estate_agent,15,19,1,30.5,Горки,True,248852
real_estate_agent,5,9,1,34.7,Яшьлек,True,221614
real_estate_agent,5,6,1,38.6,Дубравная,True,204663
real_estate_agent,10,12,2,44.0,not available,False,181818
real_estate_agent,2,5,1,54.6,Проспект Победы,True,148352
real_estate_agent,8,20,1,36.1,Суконная слобода,True,226870
real_estate_agent,4,9,2,54.2,Проспект Победы,True,152214
